# energy(eV) alpha
7.716410000000000480e+01 9.655223062151219171e-01
7.718149999999999977e+01 9.655740902696128281e-01
7.719880000000000564e+01 9.655740902696128281e-01
7.721620000000000061e+01 9.655740902696128281e-01
7.723359999999999559e+01 9.656258715470565912e-01
7.725090000000000146e+01 9.656258715470565912e-01
7.726829999999999643e+01 9.656258715470565912e-01
7.728570000000000562e+01 9.656776500479002934e-01
7.730299999999999727e+01 9.656776500479002934e-01
7.732040000000000646e+01 9.656776500479002934e-01
7.733780000000000143e+01 9.657294257725901332e-01
7.735509999999999309e+01 9.657294257725901332e-01
7.737250000000000227e+01 9.657294257725901332e-01
7.738979999999999393e+01 9.657811987215728644e-01
7.740720000000000312e+01 9.657811987215728644e-01
7.742459999999999809e+01 9.657811987215728644e-01
7.744190000000000396e+01 9.658329688952950187e-01
7.745929999999999893e+01 9.658329688952950187e-01
7.747669999999999391e+01 9.658329688952950187e-01
7.749399999999999977e+01 9.658847362942024617e-01
7.751139999999999475e+01 9.658847362942024617e-01
7.752880000000000393e+01 9.658847362942024617e-01
7.754609999999999559e+01 9.659365009187415030e-01
7.756350000000000477e+01 9.659365009187415030e-01
7.758079999999999643e+01 9.659365009187415030e-01
7.759820000000000562e+01 9.659882627693583412e-01
7.761560000000000059e+01 9.659882627693583412e-01
7.763290000000000646e+01 9.659882627693583412e-01
7.765030000000000143e+01 9.660400218464986200e-01
7.766769999999999641e+01 9.660400218464986200e-01
7.768500000000000227e+01 9.660400218464986200e-01
7.770239999999999725e+01 9.660917781506080937e-01
7.771980000000000643e+01 9.660917781506080937e-01
7.773709999999999809e+01 9.660917781506080937e-01
7.775449999999999307e+01 9.661435316821325170e-01
7.777179999999999893e+01 9.661435316821325170e-01
7.778919999999999391e+01 9.661435316821325170e-01
7.780660000000000309e+01 9.661435316821325170e-01
7.782389999999999475e+01 9.661952824415176444e-01
7.784130000000000393e+01 9.661952824415176444e-01
7.785869999999999891e+01 9.661952824415176444e-01
7.787600000000000477e+01 9.662470304292083423e-01
7.789339999999999975e+01 9.662470304292083423e-01
7.791079999999999472e+01 9.662470304292083423e-01
7.792810000000000059e+01 9.662987756456504762e-01
7.794549999999999557e+01 9.662987756456504762e-01
7.796280000000000143e+01 9.662987756456504762e-01
7.798019999999999641e+01 9.663505180912889125e-01
7.799760000000000559e+01 9.663505180912889125e-01
7.801489999999999725e+01 9.663505180912889125e-01
7.803230000000000643e+01 9.664022577665687397e-01
7.804970000000000141e+01 9.664022577665687397e-01
7.806699999999999307e+01 9.664022577665687397e-01
7.808440000000000225e+01 9.664539946719348240e-01
7.810179999999999723e+01 9.664539946719348240e-01
7.811910000000000309e+01 9.664539946719348240e-01
7.813649999999999807e+01 9.665057288078322539e-01
7.815389999999999304e+01 9.665057288078322539e-01
7.817119999999999891e+01 9.665057288078322539e-01
7.818859999999999388e+01 9.665402188466414302e-01
7.820589999999999975e+01 9.665574601747055627e-01
7.822329999999999472e+01 9.665574601747055627e-01
7.824070000000000391e+01 9.665574601747055627e-01
7.825799999999999557e+01 9.666091887729991727e-01
7.827540000000000475e+01 9.666091887729991727e-01
7.829279999999999973e+01 9.666091887729991727e-01
7.831010000000000559e+01 9.666609146031578392e-01
7.832750000000000057e+01 9.666609146031578392e-01
7.834489999999999554e+01 9.666609146031578392e-01
7.836220000000000141e+01 9.667126376656256515e-01
7.837959999999999638e+01 9.667126376656256515e-01
7.839690000000000225e+01 9.667126376656256515e-01
7.841429999999999723e+01 9.667643579608471427e-01
7.843170000000000641e+01 9.667643579608471427e-01
7.844899999999999807e+01 9.667643579608471427e-01
7.846639999999999304e+01 9.667988387720456434e-01
7.848380000000000223e+01 9.668160754892660691e-01
7.850109999999999388e+01 9.668160754892660691e-01
7.851850000000000307e+01 9.668505544558312348e-01
7.853589999999999804e+01 9.668677902513265199e-01
7.855320000000000391e+01 9.668677902513265199e-01
7.857059999999999889e+01 9.668677902513265199e-01
7.858790000000000475e+01 9.669195022474725842e-01
7.860529999999999973e+01 9.669195022474725842e-01
7.862269999999999470e+01 9.669195022474725842e-01
7.864000000000000057e+01 9.669712114781479073e-01
7.865739999999999554e+01 9.669712114781479073e-01
7.867480000000000473e+01 9.669712114781479073e-01
7.869209999999999638e+01 9.670229179437958011e-01
7.870950000000000557e+01 9.670229179437958011e-01
7.872690000000000055e+01 9.670229179437958011e-01
7.874420000000000641e+01 9.670573895347864823e-01
7.876160000000000139e+01 9.670746216448602439e-01
7.877889999999999304e+01 9.670746216448602439e-01
7.879630000000000223e+01 9.670746216448602439e-01
7.881369999999999720e+01 9.671263225817843256e-01
7.883100000000000307e+01 9.671263225817843256e-01
7.884839999999999804e+01 9.671263225817843256e-01
7.886579999999999302e+01 9.671780207550113584e-01
7.888309999999999889e+01 9.671780207550113584e-01
7.890049999999999386e+01 9.671780207550113584e-01
7.891790000000000305e+01 9.672297161649847652e-01
7.893519999999999470e+01 9.672297161649847652e-01
7.895260000000000389e+01 9.672297161649847652e-01
7.896989999999999554e+01 9.672641803851320663e-01
7.898730000000000473e+01 9.672814088121471920e-01
7.900469999999999970e+01 9.672814088121471920e-01
7.902200000000000557e+01 9.672814088121471920e-01
7.903940000000000055e+01 9.673330986969418399e-01
7.905679999999999552e+01 9.673330986969418399e-01
7.907410000000000139e+01 9.673330986969418399e-01
7.909149999999999636e+01 9.673847858198112437e-01
7.910890000000000555e+01 9.673847858198112437e-01
7.912619999999999720e+01 9.673847858198112437e-01
7.914360000000000639e+01 9.674192445149280006e-01
7.916089999999999804e+01 9.674364701811983824e-01
7.917829999999999302e+01 9.674364701811983824e-01
7.919570000000000221e+01 9.674709270352287449e-01
7.921299999999999386e+01 9.674881517815459020e-01
7.923040000000000305e+01 9.674881517815459020e-01
7.924779999999999802e+01 9.674881517815459020e-01
7.926510000000000389e+01 9.675398306212957822e-01
7.928249999999999886e+01 9.675398306212957822e-01
7.929989999999999384e+01 9.675398306212957822e-01
7.931719999999999970e+01 9.675742837940382035e-01
7.933459999999999468e+01 9.675915067008906689e-01
7.935190000000000055e+01 9.675915067008906689e-01
7.936929999999999552e+01 9.676259580334316546e-01
7.938670000000000471e+01 9.676431800207727640e-01
7.940399999999999636e+01 9.676431800207727640e-01
7.942140000000000555e+01 9.676431800207727640e-01
7.943880000000000052e+01 9.676948505813840473e-01
7.945610000000000639e+01 9.676948505813840473e-01
7.947350000000000136e+01 9.676948505813840473e-01
7.949089999999999634e+01 9.677292982344063432e-01
7.950820000000000221e+01 9.677465183831666096e-01
7.952559999999999718e+01 9.677465183831666096e-01
7.954290000000000305e+01 9.677809641968716514e-01
7.956029999999999802e+01 9.677981834265622085e-01
7.957769999999999300e+01 9.677981834265622085e-01
7.959499999999999886e+01 9.677981834265622085e-01
7.961239999999999384e+01 9.678498457120127130e-01
7.962980000000000302e+01 9.678498457120127130e-01
7.964709999999999468e+01 9.678498457120127130e-01
7.966450000000000387e+01 9.678842878479670953e-01
7.968189999999999884e+01 9.679015052399596586e-01
7.969920000000000471e+01 9.679015052399596586e-01
7.971659999999999968e+01 9.679359455374801913e-01
7.973390000000000555e+01 9.679531620108444701e-01
7.975130000000000052e+01 9.679531620108444701e-01
7.976869999999999550e+01 9.679531620108444701e-01
7.978600000000000136e+01 9.680048160251086831e-01
7.980339999999999634e+01 9.680048160251086831e-01
7.982080000000000553e+01 9.680048160251086831e-01
7.983809999999999718e+01 9.680392526466448100e-01
7.985550000000000637e+01 9.680564672831935003e-01
7.987290000000000134e+01 9.680564672831935003e-01
7.989019999999999300e+01 9.680564672831935003e-01
7.990760000000000218e+01 9.681081157855400132e-01
7.992489999999999384e+01 9.681081157855400132e-01
7.994230000000000302e+01 9.681081157855400132e-01
7.995969999999999800e+01 9.681425487322685708e-01
7.997700000000000387e+01 9.681597615325892026e-01
7.999439999999999884e+01 9.681597615325892026e-01
8.001179999999999382e+01 9.681941926423551781e-01
8.002909999999999968e+01 9.682114045247823819e-01
8.004649999999999466e+01 9.682114045247823819e-01
8.006390000000000384e+01 9.682114045247823819e-01
8.008119999999999550e+01 9.682458337978796514e-01
8.009860000000000468e+01 9.682630447625598658e-01
8.011589999999999634e+01 9.682630447625598658e-01
8.013330000000000553e+01 9.682974721992823053e-01
8.015070000000000050e+01 9.683146822463625236e-01
8.016800000000000637e+01 9.683146822463625236e-01
8.018540000000000134e+01 9.683146822463625236e-01
8.020279999999999632e+01 9.683663169766308920e-01
8.022010000000000218e+01 9.683663169766308920e-01
8.023749999999999716e+01 9.683663169766308920e-01
8.025490000000000634e+01 9.684007407414849666e-01
8.027219999999999800e+01 9.684179489538055075e-01
8.028959999999999297e+01 9.684179489538055075e-01
8.030689999999999884e+01 9.684179489538055075e-01
8.032429999999999382e+01 9.684695781783265733e-01
8.034170000000000300e+01 9.684695781783265733e-01
8.035899999999999466e+01 9.684695781783265733e-01
8.037640000000000384e+01 9.685039982724871210e-01
8.039379999999999882e+01 9.685212046506344041e-01
8.041110000000000468e+01 9.685212046506344041e-01
8.042849999999999966e+01 9.685556229098883918e-01
8.044589999999999463e+01 9.685728283711689812e-01
8.046320000000000050e+01 9.685728283711689812e-01
8.048059999999999548e+01 9.685728283711689812e-01
8.049790000000000134e+01 9.686072447958098408e-01
8.051529999999999632e+01 9.686244493403703970e-01
8.053270000000000550e+01 9.686244493403703970e-01
8.054999999999999716e+01 9.686588639306914494e-01
8.056740000000000634e+01 9.686760675586782998e-01
8.058480000000000132e+01 9.686760675586782998e-01
8.060209999999999297e+01 9.686760675586782998e-01
8.061950000000000216e+01 9.687104803149729770e-01
8.063689999999999714e+01 9.687276830265327821e-01
8.065420000000000300e+01 9.687276830265327821e-01
8.067159999999999798e+01 9.687620939490939609e-01
8.068890000000000384e+01 9.687792957443731590e-01
8.070629999999999882e+01 9.687792957443731590e-01
8.072369999999999379e+01 9.687792957443731590e-01
8.074099999999999966e+01 9.688137048334941603e-01
8.075839999999999463e+01 9.688309057126389678e-01
8.077580000000000382e+01 9.688309057126389678e-01
8.079309999999999548e+01 9.688653129686128906e-01
8.081050000000000466e+01 9.688653129686128906e-01
8.082789999999999964e+01 9.688825129317697460e-01
8.084520000000000550e+01 9.688825129317697460e-01
8.086260000000000048e+01 9.689169183548893560e-01
8.087990000000000634e+01 9.689341174022048087e-01
8.089730000000000132e+01 9.689341174022048087e-01
8.091469999999999629e+01 9.689341174022048087e-01
8.093200000000000216e+01 9.689685209927630938e-01
8.094939999999999714e+01 9.689857191243831380e-01
8.096680000000000632e+01 9.689857191243831380e-01
8.098409999999999798e+01 9.690201208826728640e-01
8.100149999999999295e+01 9.690373180987437163e-01
8.101890000000000214e+01 9.690373180987437163e-01
8.103619999999999379e+01 9.690373180987437163e-01
8.105360000000000298e+01 9.690717180250576490e-01
8.107089999999999463e+01 9.690889143257256366e-01
8.108830000000000382e+01 9.690889143257256366e-01
8.110569999999999879e+01 9.691233124203562088e-01
8.112300000000000466e+01 9.691405078057676592e-01
8.114039999999999964e+01 9.691405078057676592e-01
8.115779999999999461e+01 9.691405078057676592e-01
8.117510000000000048e+01 9.691749040690078587e-01
8.119249999999999545e+01 9.691920985393084331e-01
8.120990000000000464e+01 9.691920985393084331e-01
8.122719999999999629e+01 9.692264929714503596e-01
8.124460000000000548e+01 9.692264929714503596e-01
8.126189999999999714e+01 9.692436865267866075e-01
8.127930000000000632e+01 9.692436865267866075e-01
8.129670000000000130e+01 9.692780791281228048e-01
8.131399999999999295e+01 9.692952717686404984e-01
8.133140000000000214e+01 9.692952717686404984e-01
8.134879999999999711e+01 9.692952717686404984e-01
8.136610000000000298e+01 9.693296625394631771e-01
8.138349999999999795e+01 9.693468542653086439e-01
8.140089999999999293e+01 9.693468542653086439e-01
8.141819999999999879e+01 9.693812432059101258e-01
8.143559999999999377e+01 9.693812432059101258e-01
8.145289999999999964e+01 9.693984340172290270e-01
8.147029999999999461e+01 9.693984340172290270e-01
8.148770000000000380e+01 9.694328211279015228e-01
8.150499999999999545e+01 9.694500110248398528e-01
8.152240000000000464e+01 9.694500110248398528e-01
8.153979999999999961e+01 9.694843963058756842e-01
8.155710000000000548e+01 9.694843963058756842e-01
8.157450000000000045e+01 9.695015852885792151e-01
8.159189999999999543e+01 9.695015852885792151e-01
8.160920000000000130e+01 9.695359687402700377e-01
8.162659999999999627e+01 9.695531568088849861e-01
8.164390000000000214e+01 9.695531568088849861e-01
8.166129999999999711e+01 9.695531568088849861e-01
8.167870000000000630e+01 9.695875384315227885e-01
8.169599999999999795e+01 9.696047255861947045e-01
8.171339999999999293e+01 9.696047255861947045e-01
8.173080000000000211e+01 9.696391053800713644e-01
8.174809999999999377e+01 9.696391053800713644e-01
8.176550000000000296e+01 9.696562916209461314e-01
8.178289999999999793e+01 9.696562916209461314e-01
8.180020000000000380e+01 9.696906695863535264e-01
8.181759999999999877e+01 9.696906695863535264e-01
8.183490000000000464e+01 9.697078549135769165e-01
8.185229999999999961e+01 9.697078549135769165e-01
8.186969999999999459e+01 9.697422310508067023e-01
8.188700000000000045e+01 9.697594154645241549e-01
8.190439999999999543e+01 9.697594154645241549e-01
8.192180000000000462e+01 9.697937897738679869e-01
8.193909999999999627e+01 9.697937897738679869e-01
8.195650000000000546e+01 9.698109732742254963e-01
8.197390000000000043e+01 9.698109732742254963e-01
8.199120000000000630e+01 9.698453457559749191e-01
8.200860000000000127e+01 9.698453457559749191e-01
8.202589999999999293e+01 9.698625283431178135e-01
8.204330000000000211e+01 9.698625283431178135e-01
8.206069999999999709e+01 9.698968989975643717e-01
8.207800000000000296e+01 9.699140806716384233e-01
8.209539999999999793e+01 9.699140806716384233e-01
8.211279999999999291e+01 9.699140806716384233e-01
8.213009999999999877e+01 9.699484494990733285e-01
8.214749999999999375e+01 9.699656302602239766e-01
8.216490000000000293e+01 9.699656302602239766e-01
8.218219999999999459e+01 9.699999972609388843e-01
8.219960000000000377e+01 9.699999972609388843e-01
8.221689999999999543e+01 9.700171771093115680e-01
8.223430000000000462e+01 9.700171771093115680e-01
8.225169999999999959e+01 9.700515422835973567e-01
8.226900000000000546e+01 9.700515422835973567e-01
8.228640000000000043e+01 9.700687212193377373e-01
8.230379999999999541e+01 9.700687212193377373e-01
8.232110000000000127e+01 9.701030845674858405e-01
8.233849999999999625e+01 9.701202625907392463e-01
8.235590000000000543e+01 9.701202625907392463e-01
8.237319999999999709e+01 9.701202625907392463e-01
8.239060000000000628e+01 9.701546241130405424e-01
8.240789999999999793e+01 9.701718012239523015e-01
8.242529999999999291e+01 9.701718012239523015e-01
8.244270000000000209e+01 9.702061609206978909e-01
8.245999999999999375e+01 9.702061609206978909e-01
8.247740000000000293e+01 9.702233371194136646e-01
8.249479999999999791e+01 9.702233371194136646e-01
8.251210000000000377e+01 9.702576949908944259e-01
8.252949999999999875e+01 9.702576949908944259e-01
8.254689999999999372e+01 9.702748702775592093e-01
8.256419999999999959e+01 9.702748702775592093e-01
8.258159999999999457e+01 9.703092263240660209e-01
8.259890000000000043e+01 9.703092263240660209e-01
8.261629999999999541e+01 9.703264006988250312e-01
8.263370000000000459e+01 9.703264006988250312e-01
8.265099999999999625e+01 9.703607549206486604e-01
8.266840000000000543e+01 9.703607549206486604e-01
